Model,Target_Broken,has_mes_data,total_duration,total_operations,avg_operation_duration,num_outliers_total,num_outliers_iqr,num_outliers_8h,num_short_duration,unique_outlier_types,num_unique_operations,num_switches_workcenter,pct_outliers_total,total_process_timespan_seconds,has_assembly,has_test,total_process_duration,has_impossible_timing,was_produced_outside_shift_hours,MissingOperations,TotalRepeatedExecutions,DistinctOperationsRepeated,Assembly,MAI,ST,PROP,FT,FI,Packing,Brazing,LT,Bottom Preparation,Bottom Assembly,Assembly Merge,ST01,ST02,Final Assembly,Grounding safety test,Top Preparation,has_test_measurements,NumberOfFailedTests,CoolingCompressorPressureOutInDelta,GroundContinuityPowerPanel,HeatingWaterTempOutInDeltaTestSystemCalori,CoolingAirTempInOutDelta,VoltageWithstandAc,GroundContinuityFanCover,AirTempInOutDelta,GroundContinuityFanTopCover,GroundContinuityFan,GroundContinuityEvaporator,HeatingAmbientHumidity,HeatingTransientTempIn,CompressorTempInAbsolute,Vacuum not reached to soon,HeatingAmbientTemperature,CoolingWaterTempOutInDelta,InitAmbientTemperature,DeInitAmbientTemperature,TestSystemPowerConsumed,TestSystemPowerCreated,StartWaterTempInTestSystem,StartWaterTempOutTestSystem,DuctCOP,CompressorPressureInAbsolute,OpPlannedTotalQuantity,OpTotalConfirmedYieldQty,OpTotalConfirmedScrapQty,CommissionedMonthIndex,BoilerType_0,BoilerType_1,BoilerType_2,BoilerType_3,DhwType_0,DhwType_1,DhwType_2,first_op_is_assembly,last_op_is_packing,dominant_op_is_assembly
1,0,1,34.0,4.0,8.5,4.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,3016537.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,0,0,1,0,0,1,1,1,1
0,0,1,12272.0,5.0,2454.4,5.0,3.0,0.0,0.0,1.0,5.0,4.0,1.0,172870.0,1.0,1.0,12272.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,240.0,240.0,0.0,13,0,1,0,0,0,1,0,1,0,1
1,0,1,23.0,4.0,5.75,4.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,2075280.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,1,0,0,0,1,0,1,1,1
1,0,1,30.0,4.0,7.5,4.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,2325682.0,1.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,12,0,0,1,0,0,0,1,1,1,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,1.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,1,0,0,0,1,0,0,0,0
2,0,1,51.0,2.0,25.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,59379.0,1.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,14,0,0,1,0,0,0,1,1,0,1
1,0,1,29.0,2.0,14.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,268.0,1.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,11,0,1,0,0,0,1,0,1,0,1
0,0,1,25.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.0,1.0,,1.0,1.0,0.0,,,,0.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,44.0,44.0,0.0,12,0,0,0,1,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,121.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,14,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,1,0,0,0,0
1,0,1,21.0,2.0,10.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1251.0,1.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,50.0,50.0,0.0,14,0,0,0,1,0,0,1,1,0,1
0,0,1,585.0,1.0,585.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,585.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,1.0,,1.0,1.0,0.0,,,,0.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,44.0,44.0,0.0,11,0,1,0,0,0,1,0,1,0,1
3,1,1,12.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,12.0,12.0,0.0,10,0,0,1,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,0,1,0,0,0,1,0,0,0
0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,1.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,0,1,0,0,0
3,0,1,15.0,2.0,7.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,19.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,14,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,1,0,0,0,0,1,0,0,0
3,0,1,23.0,2.0,11.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,210.0,1.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,11,0,1,0,0,0,1,0,1,0,1
3,0,1,241919.0,4.0,60479.75,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1554466.0,1.0,0.0,241919.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,100.0,100.0,0.0,10,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,1.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,0,0,1,0,0,1,0,0,0
0,0,1,7867.0,8.0,983.375,8.0,1.0,0.0,2.0,3.0,7.0,4.0,1.0,85798.0,1.0,1.0,7867.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,384.0,384.0,0.0,13,0,1,0,0,0,1,0,1,1,0
1,0,1,4158.0,15.0,277.2,15.0,2.0,0.0,6.0,2.0,13.0,4.0,1.0,86069.0,0.0,1.0,4158.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,37.0,,0.0,0.0,,0.0,,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,600.0,600.0,0.0,14,0,1,0,0,0,0,1,0,1,0
1,0,1,3256.0,14.0,232.57142857142856,14.0,0.0,0.0,5.0,2.0,13.0,4.0,1.0,184335.0,0.0,1.0,3256.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,36.0,,0.0,0.0,,0.0,,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,560.0,560.0,0.0,14,0,0,1,0,0,0,1,0,1,0
0,0,1,3589.0,7.0,512.7142857142857,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,3388052.0,1.0,1.0,3589.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,336.0,336.0,0.0,14,0,0,1,0,0,0,1,1,1,1
1,0,1,52.0,4.0,13.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1075.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,120.0,40.0,0.0,14,0,0,1,0,0,0,1,1,1,1
1,0,1,71.0,4.0,17.75,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1334.0,1.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,120.0,40.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,3937.0,7.0,562.4285714285714,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,84992.0,1.0,1.0,3937.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,295.0,0.0,14,0,1,0,0,0,1,0,1,1,1
1,0,1,90.0,4.0,22.5,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,192.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,180.0,165.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,4525.0,11.0,411.3636363636364,11.0,0.0,0.0,5.0,1.0,7.0,4.0,1.0,153807.0,1.0,1.0,4525.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,51.0,,,1.0,,0.0,,,,1.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,495.0,465.0,0.0,14,0,1,0,0,0,1,0,1,1,0
2,0,1,111.0,4.0,27.75,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,572.0,1.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,0.0,0.0,13,0,0,0,1,0,0,1,1,1,1
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,7,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,,13,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,,8,0,1,0,0,0,1,0,0,0,0
1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,,9,0,0,0,1,0,0,1,0,0,0
1,0,1,16.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,12,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,9,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99.0,1.0,,1.0,1.0,0.0,,,,1.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,1,0,0,0,1,0,0,0,0
1,0,1,24.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,10,0,0,1,0,0,0,1,1,0,1
3,0,1,233.0,1.0,233.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,233.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,5.0,0.0,9,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,0,1,0,0,0
0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.0,1.0,,1.0,1.0,0.0,,,,0.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,0,1,0,0,0
1,0,1,2293.0,1.0,2293.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2293.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,43.0,43.0,0.0,10,0,0,0,1,0,0,1,1,0,1
1,0,1,18.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,10,0,0,0,1,0,0,1,1,0,1
1,0,1,1269.0,1.0,1269.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1269.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,11,0,1,0,0,0,1,0,1,0,1
1,0,1,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,11,0,0,0,1,0,0,1,1,0,1
1,0,1,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,10,0,0,1,0,0,0,1,1,0,1
1,0,1,18.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,18.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,10,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.0,1.0,,1.0,1.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,9,0,0,0,1,0,0,1,0,0,0
3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,11,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,14,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.0,,,1.0,,1.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,8,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,8,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,8,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,11,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,9,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,6,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,6,0,0,0,1,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.0,,,,,,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,15,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.0,,,1.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,8,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.0,,,,,,,0.0,,,,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,6,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.0,,,,,,,1.0,,,,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,0,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.0,,,,,,,0.0,,,,,,0.0,,,,,,1.0,1.0,0.0,0.0,,1.0,,,,4,0,1,0,0,0,1,0,0,0,0
