SerialNumber,MonthBucket,TotalEInHeating,TotalEOutHeating
SN-4A079E-J7,2025-04-01 00:00:00+00,18.37261464843,226.64523885768
SN-D48946-LY,2025-03-01 00:00:00+00,89.93335885436,960.4198630265998
SN-D26C1F-3Y,2025-04-01 00:00:00+00,36.16684309686,451.23126004259996
SN-77F716-8Y,2025-04-01 00:00:00+00,20.07338857657,229.65789169683
SN-D9F528-9Y,2025-03-01 00:00:00+00,52.940477421859995,502.4960798066999
SN-460E88-27,2025-03-01 00:00:00+00,64.18691288814,680.9304196406999
SN-8A42BE-3Y,2025-03-01 00:00:00+00,111.34545284128001,1242.13723293
SN-C9FDD6-V7,2025-04-01 00:00:00+00,9.172344772499999,102.16883758317
SN-D14C26-J7,2025-04-01 00:00:00+00,16.378762151220002,217.16301841317
SN-9CAF5F-K7,2025-04-01 00:00:00+00,1.713227343779,17.556584127767998
SN-C1D081-37,2025-04-01 00:00:00+00,3.3243621095930003,35.95668315549
SN-D9276F-JY,2025-03-01 00:00:00+00,23.07110896622,242.36420753616
SN-FBF0E7-X7,2025-03-01 00:00:00+00,116.41444805564,1016.0431264199999
SN-BDBBB5-X7,2025-03-01 00:00:00+00,70.47007197622,885.9465580475999
SN-C85583-3Y,2025-04-01 00:00:00+00,11.522161268778998,128.22836132633998
SN-A816C3-27,2025-04-01 00:00:00+00,7.020620425000001,70.77867436116
SN-A11599-3Y,2025-04-01 00:00:00+00,54.50219221279,688.0301381831999
SN-E79F27-XY,2025-03-01 00:00:00+00,414.14167665360003,1132.6752002198998
SN-E46B63-XY,2025-03-01 00:00:00+00,38.75275782,541.3783121283
SN-93BEE7-27,2025-04-01 00:00:00+00,10.595220654185999,132.4625720325
SN-2892F6-9Y,2025-04-01 00:00:00+00,49.26634163122,471.4207346916
SN-6344EE-9Y,2025-03-01 00:00:00+00,725.7994379825001,901.3437836142
SN-648512-9Y,2025-04-01 00:00:00+00,25.911008378429997,311.49843190116
SN-6E3CF6-27,2025-03-01 00:00:00+00,89.962926235,903.4607818433999
SN-59F510-V7,2025-04-01 00:00:00+00,22.04720056686,224.67230676384
SN-77A7D3-LY,2025-04-01 00:00:00+00,25.61276675657,262.28484253499994
SN-8DC36F-X7,2025-04-01 00:00:00+00,16.608865413140002,210.18750846749995
SN-6A3BB8-1Y,2025-04-01 00:00:00+00,8.878531965814,125.30790598883999
SN-186E90-9Y,2025-04-01 00:00:00+00,14.794259305,152.37196437384
SN-E4A01D-VY,2025-04-01 00:00:00+00,77.03581157622,724.6419006384
SN-0EC688-9Y,2025-03-01 00:00:00+00,57.736015651859994,782.1231424467
SN-277E62-V7,2025-03-01 00:00:00+00,19.91922765,283.75176734451
SN-2D2E44-LY,2025-04-01 00:00:00+00,19.83549654093,216.21594276732
SN-BCFE8E-VY,2025-04-01 00:00:00+00,5.971262233314,69.53700540182999
SN-6BF295-L7,2025-04-01 00:00:00+00,16.41622971779,219.16381020567
SN-0FE27C-9Y,2025-03-01 00:00:00+00,60.36488893372,694.5096484833
SN-531CC1-9Y,2025-03-01 00:00:00+00,189.07925823640002,1497.6201663441
SN-421058-V7,2025-03-01 00:00:00+00,120.99141464872,1366.0177270017
SN-7CD8A8-V7,2025-04-01 00:00:00+00,19.09541467064,228.07387722365996
SN-73BFE1-V7,2025-04-01 00:00:00+00,0.594276073314,0.44971329263399995
SN-BCED35-VY,2025-04-01 00:00:00+00,0.010862381628,0.071578515
SN-1EB152-L7,2025-03-01 00:00:00+00,80.17479640436,920.7359894157
SN-DC30E9-XY,2025-04-01 00:00:00+00,24.782488272499997,311.11832062499997
SN-2393BB-8Y,2025-03-01 00:00:00+00,566.4731196747,1018.0907421108
SN-90FFF0-VY,2025-04-01 00:00:00+00,13.658186258779999,171.78778998383999
SN-0D0587-97,2025-04-01 00:00:00+00,1.92268622,23.566256177232
SN-840374-37,2025-04-01 00:00:00+00,25.5057517925,322.59111823499995
SN-064CFF-27,2025-04-01 00:00:00+00,30.460827921859998,374.9022254949
SN-AA919D-X7,2025-03-01 00:00:00+00,53.76636162814,688.22491986
SN-5749A3-17,2025-04-01 00:00:00+00,19.97873528721,269.85988745067
SN-F99FBD-3Y,2025-03-01 00:00:00+00,59.195302124070004,805.5197046549
SN-DA2B5F-X7,2025-03-01 00:00:00+00,144.59257951109998,1548.1143109841998
SN-5D8B96-27,2025-03-01 00:00:00+00,94.72886811157001,923.7642738759
SN-B6E636-1Y,2025-04-01 00:00:00+00,22.54339134936,373.7309042274
SN-F18D76-37,2025-04-01 00:00:00+00,19.05473050936,212.45222690817
SN-507E09-97,2025-03-01 00:00:00+00,5.9945873133720005,69.0623547525
SN-88AEB1-37,2025-03-01 00:00:00+00,37.9627679725,497.5368074757
SN-A57954-97,2025-03-01 00:00:00+00,33.17551208314,457.8616482225
SN-6803C8-VY,2025-04-01 00:00:00+00,68.349933505,581.4149826918
SN-D84144-J7,2025-03-01 00:00:00+00,64.42577313907,645.1180244525999
SN-DB5B8D-8Y,2025-03-01 00:00:00+00,4.3866502050000005,40.07830990517999
SN-46B00B-2Y,2025-04-01 00:00:00+00,0.021584007906999998,0.113515786317
SN-EA0542-V7,2025-04-01 00:00:00+00,15.79066598872,152.50420395732
SN-087AA5-37,2025-04-01 00:00:00+00,18.589293695,248.22731242865996
SN-2D1DF4-27,2025-04-01 00:00:00+00,356.1152923846,275.70822592683
SN-EE93EA-VY,2025-03-01 00:00:00+00,42.03079399064,479.9619041699999
SN-035619-37,2025-03-01 00:00:00+00,519.6912827071,1346.6016943191
SN-12E283-9Y,2025-03-01 00:00:00+00,639.4369034046,1270.9013375349
SN-1EB8B4-EY,2025-04-01 00:00:00+00,0.004978096221,0.033474462768
SN-D5346B-3Y,2025-03-01 00:00:00+00,91.10078491157,1293.4599748025998
SN-DC9A9A-X7,2025-04-01 00:00:00+00,31.929545819359998,365.6948288784
SN-75FCEC-JY,2025-04-01 00:00:00+00,336.2076725686,424.80676583819996
SN-CB3C78-L7,2025-03-01 00:00:00+00,53.6653516525,541.3116640182
SN-F61FCE-KY,2025-04-01 00:00:00+00,27.48293227407,267.83366179299
SN-36EFBB-17,2025-03-01 00:00:00+00,31.79809419878,489.08118195419996
SN-303B4F-WY,2025-03-01 00:00:00+00,24.11870416564,298.2736277025
SN-ADE971-X7,2025-03-01 00:00:00+00,52.32250265186,513.1669676883
SN-92DF4F-XY,2025-03-01 00:00:00+00,19.70652283593,304.66282970799
SN-DEFAD8-JY,2025-04-01 00:00:00+00,9.207725134999999,89.27092190433
SN-649A93-X7,2025-03-01 00:00:00+00,4.823636398721,42.529014315
SN-56C954-JY,2025-04-01 00:00:00+00,26.23332751186,281.34967712982
SN-A844AE-VY,2025-04-01 00:00:00+00,9.746286190872,134.39377490633998
SN-F6239B-3Y,2025-04-01 00:00:00+00,7.569403587907001,98.59234726499999
SN-97BDA9-27,2025-03-01 00:00:00+00,99.15022015157,828.4530640242
SN-E870B4-L7,2025-03-01 00:00:00+00,3.0209871537789996,39.54405510732
SN-070021-VY,2025-04-01 00:00:00+00,7.841634614128,98.56242628134
SN-C9F156-3Y,2025-03-01 00:00:00+00,28.083071464070002,324.9196647276
SN-D3DF89-VY,2025-04-01 00:00:00+00,28.62271029436,307.70240160749995
SN-D27263-9Y,2025-03-01 00:00:00+00,424.7175211321,1022.3663192507998
SN-E439A3-K7,2025-04-01 00:00:00+00,0.003424948779,0.024213543549
SN-183BF9-87,2025-03-01 00:00:00+00,84.91205294593,763.4896689042
SN-5B3446-LY,2025-04-01 00:00:00+00,37.32121780128,350.6633215317
SN-6FF712-37,2025-04-01 00:00:00+00,61.21223161564,772.2976404131999
SN-05C097-87,2025-03-01 00:00:00+00,237.6530353918,1981.0642741632
SN-609A0E-X7,2025-03-01 00:00:00+00,74.97871710721,780.0777384675
SN-6B57F9-KY,2025-03-01 00:00:00+00,22.75252006279,208.40505553499997
SN-260BE3-X7,2025-04-01 00:00:00+00,0.534606506686,0.241391509866
SN-0C1039-KY,2025-04-01 00:00:00+00,7.100040453778999,72.45001808433
SN-218896-E7,2025-03-01 00:00:00+00,86.56706470657,928.2368865741
SN-7967DD-XY,2025-04-01 00:00:00+00,23.307536986859997,216.88956422249998
SN-ADC702-3Y,2025-04-01 00:00:00+00,0.6883982741860001,0.03478921013399999
SN-368040-E7,2025-03-01 00:00:00+00,62.903728622210004,681.9237236150999
SN-2C0042-17,2025-03-01 00:00:00+00,425.9780770875,1021.2283517774999
SN-0EBF3B-XY,2025-04-01 00:00:00+00,9.500701201627999,90.27955988798999
SN-B24961-JY,2025-04-01 00:00:00+00,22.836714295289998,311.49282498567
SN-8C0978-27,2025-04-01 00:00:00+00,0.779748799186,14.788822105134
SN-700420-3Y,2025-04-01 00:00:00+00,18.614135903719998,267.58771848749996
SN-E40F3A-X7,2025-03-01 00:00:00+00,67.77905865122,783.7858932549
SN-CB3628-JY,2025-03-01 00:00:00+00,28.51017017779,364.53185062259996
SN-A1A437-XY,2025-04-01 00:00:00+00,16.38746602122,253.76165196200998
SN-B6E636-1Y,2025-03-01 00:00:00+00,5.630846064186,56.877593835179994
SN-C8E756-XY,2025-03-01 00:00:00+00,66.56331636878,890.9856788948998
SN-245046-KY,2025-03-01 00:00:00+00,135.28180884469998,1688.7616619831997
SN-804DAC-87,2025-04-01 00:00:00+00,36.75497824628,467.34584960909996
SN-8A71C5-27,2025-03-01 00:00:00+00,396.76575725359993,1069.6899375483001
SN-20B394-X7,2025-04-01 00:00:00+00,5.626659025406999,53.848615083839995
SN-22B7DB-E7,2025-04-01 00:00:00+00,4.0337575970929995,68.58275981999999
SN-190A0B-3Y,2025-04-01 00:00:00+00,18.72729289872,219.85840292268
SN-6E8833-97,2025-03-01 00:00:00+00,30.29836274122,370.0613360658
SN-F4C3DF-JY,2025-04-01 00:00:00+00,49.8973179775,583.0919632898999
SN-28AA7D-VY,2025-04-01 00:00:00+00,0.001830204593,0.012558279731999999
SN-8A1F39-VY,2025-04-01 00:00:00+00,6.461301330407,69.42318716048999
SN-C8EADF-V7,2025-03-01 00:00:00+00,516.6057801786,1127.4766715493
SN-7B83DF-27,2025-04-01 00:00:00+00,11.315002402907,111.22870790633999
SN-BA0D7C-JY,2025-03-01 00:00:00+00,709.4607038197,1855.5660348449999
SN-43D12F-WY,2025-03-01 00:00:00+00,78.57181139157001,950.7501283668
SN-559DA6-J7,2025-04-01 00:00:00+00,44.89313496122,470.4066268442999
SN-126E85-V7,2025-04-01 00:00:00+00,8.949644768372,137.163112185
SN-F5292C-X7,2025-04-01 00:00:00+00,49.279938921219994,554.9423601576
SN-1EB8B4-EY,2025-03-01 00:00:00+00,1.8272912700000001,23.092887933548997
SN-BAC8DE-87,2025-04-01 00:00:00+00,8.102009050814,62.41535226933
SN-F3CEB6-K7,2025-03-01 00:00:00+00,116.94948203064,1179.1192213175998
SN-EC23FE-VY,2025-03-01 00:00:00+00,103.35002088971,908.8832271167998
SN-3FE675-XY,2025-04-01 00:00:00+00,18.710847049999998,232.36089720182997
SN-01113C-2Y,2025-03-01 00:00:00+00,55.41205969971,762.0839748117
SN-F4865E-VY,2025-03-01 00:00:00+00,12.361933567907,159.28960275183
SN-EE25E0-WY,2025-03-01 00:00:00+00,0.399977291686,0.0
SN-2D5E95-JY,2025-03-01 00:00:00+00,203.1950190543,2067.0760131018
SN-53C639-2Y,2025-04-01 00:00:00+00,920.9062201849999,755.0018190467999
SN-BD8915-VY,2025-03-01 00:00:00+00,53.22048420877999,762.7543512693
SN-B84591-V7,2025-04-01 00:00:00+00,59.10778136872,552.9079313409
SN-F8ABFA-VY,2025-04-01 00:00:00+00,39.99791780593,499.88873964
SN-E58D9E-X7,2025-03-01 00:00:00+00,65.01537269122,762.5907632858999
SN-2C226D-9Y,2025-03-01 00:00:00+00,54.72862392564,730.6918498442999
SN-96BE7A-VY,2025-03-01 00:00:00+00,919.7535178804,1374.1990153158
SN-EF6166-XY,2025-04-01 00:00:00+00,16.60685880343,229.06277649951
SN-7B1E14-V7,2025-04-01 00:00:00+00,20.46185319122,206.27680674933
SN-EAF2CF-8Y,2025-04-01 00:00:00+00,22.2561799775,253.32637116383998
SN-BE7E32-E7,2025-03-01 00:00:00+00,22.778435575000003,268.2298166325
SN-BF0744-1Y,2025-04-01 00:00:00+00,13.046093923778999,133.84887097518
SN-270AE2-XY,2025-04-01 00:00:00+00,8.467072072907,112.54015460432998
SN-66F9E3-LY,2025-03-01 00:00:00+00,0.022565589185999997,0.15883346118299999
SN-5298D5-V7,2025-04-01 00:00:00+00,16.30016623186,165.0664046625
SN-7B00F3-3Y,2025-03-01 00:00:00+00,26.315551888779996,195.23383338566998
SN-47100E-J7,2025-04-01 00:00:00+00,0.0030368470929999997,0.024662862767999998
SN-4906FF-KY,2025-03-01 00:00:00+00,9.362383353372,34.928045105669995
SN-EDA674-V7,2025-03-01 00:00:00+00,44.096773934359994,508.8723285398999
SN-8376E2-87,2025-03-01 00:00:00+00,494.3962314186,1061.6710334901
SN-55EE7C-9Y,2025-03-01 00:00:00+00,12.885087184186,85.89548727951
SN-385859-27,2025-04-01 00:00:00+00,19.28550561378,258.82800726201
SN-52A7A9-WY,2025-03-01 00:00:00+00,19.99839885372,164.8429361925
SN-CEAFD5-3Y,2025-04-01 00:00:00+00,14.71926883343,184.36446953249998
SN-3B7BE4-3Y,2025-04-01 00:00:00+00,24.24316177878,192.99960411950997
SN-7589EA-3Y,2025-04-01 00:00:00+00,17.44639156029,150.28483727981998
SN-8B73CF-J7,2025-03-01 00:00:00+00,478.11093741319996,1006.1424485358
SN-179F53-VY,2025-04-01 00:00:00+00,8.924505454185999,100.73789929517999
SN-1552FF-JY,2025-03-01 00:00:00+00,421.8018829829,1067.8868875008
SN-8ED83F-1Y,2025-03-01 00:00:00+00,29.607743921279997,351.96516305069997
SN-38F7CA-KY,2025-04-01 00:00:00+00,20.297583795930002,217.79837061749998
SN-F0E22E-VY,2025-03-01 00:00:00+00,0.0,0.0
SN-CA454B-E7,2025-04-01 00:00:00+00,12.640895647092998,182.17844182683
SN-E3DD3E-X7,2025-04-01 00:00:00+00,7.061532996686,74.86048372482
SN-E67219-X7,2025-04-01 00:00:00+00,5.148894331686,71.16294140817
SN-DF7FBF-X7,2025-03-01 00:00:00+00,59.39436619564,497.2339836243
SN-035619-37,2025-04-01 00:00:00+00,27.799577700929998,310.30752405183
SN-394BAF-3Y,2025-03-01 00:00:00+00,46.68250667843,494.9299994667
SN-6659F1-37,2025-04-01 00:00:00+00,14.842766039359999,179.21135931
SN-F1BE59-8Y,2025-04-01 00:00:00+00,9.171724924592999,110.10499986768
SN-731F1D-E7,2025-03-01 00:00:00+00,120.42295047278999,1408.9057073334
SN-A21A52-X7,2025-03-01 00:00:00+00,78.54322409878,835.4839123598999
SN-99D82C-2Y,2025-03-01 00:00:00+00,11.466438821628,69.30390449981999
SN-2433F4-9Y,2025-03-01 00:00:00+00,30.05452104221,382.43246150489995
SN-0CE113-X7,2025-04-01 00:00:00+00,25.52161418779,283.67942832549
SN-062606-37,2025-04-01 00:00:00+00,46.97043370628,419.75027449500004
SN-CD097F-X7,2025-04-01 00:00:00+00,7.9878645329069995,73.43730279182999
SN-E7E048-V7,2025-03-01 00:00:00+00,449.21703642970004,1323.0711303333
SN-F74B27-37,2025-03-01 00:00:00+00,526.1652647993,1079.0406510624
SN-4709D2-9Y,2025-03-01 00:00:00+00,33.15304492122,348.54831031829997
SN-56FBF5-97,2025-03-01 00:00:00+00,80.11474726878,900.6440151206999
SN-3416DE-3Y,2025-03-01 00:00:00+00,10.632104398314,132.24547535634
SN-5BB04C-27,2025-04-01 00:00:00+00,9.283120050407,99.85390963866
SN-33DB6D-8Y,2025-04-01 00:00:00+00,25.70309336686,367.94682113429997
SN-B8A851-27,2025-03-01 00:00:00+00,121.73535598342998,933.7629984332999
SN-0B4F6B-JY,2025-03-01 00:00:00+00,68.70054579122,774.8751828956999
SN-86EB3F-27,2025-04-01 00:00:00+00,459.04643313969996,299.22394041549
SN-13CB3B-3Y,2025-04-01 00:00:00+00,284.3510122432,214.10045154200998
SN-3E8EEC-X7,2025-04-01 00:00:00+00,5.700484080871999,81.21395938133999
SN-190352-17,2025-03-01 00:00:00+00,692.6999736838999,1188.7952795592
SN-F8ABFA-VY,2025-03-01 00:00:00+00,165.13699758639999,2187.2154051843
SN-3B5E85-WY,2025-04-01 00:00:00+00,14.312944880289999,176.88191494683
SN-73A04F-97,2025-03-01 00:00:00+00,32.49853811029,314.57893314768
SN-1F0690-1Y,2025-04-01 00:00:00+00,2.3068716845929997,29.692340996451
SN-CA2F77-WY,2025-04-01 00:00:00+00,5.967631536279,55.97316177018
SN-302FA1-KY,2025-04-01 00:00:00+00,6.774092108721001,76.30738425768
SN-2C97F9-37,2025-04-01 00:00:00+00,16.16754065843,159.85711699683
SN-C7472E-VY,2025-04-01 00:00:00+00,28.92267403907,257.71091494115996
SN-795775-XY,2025-03-01 00:00:00+00,124.31813024064,1254.4125514158
SN-A2A22F-JY,2025-04-01 00:00:00+00,14.62768841128,185.39713923549
SN-F90F72-V7,2025-04-01 00:00:00+00,28.53877788657,349.18048219589997
SN-08E3AF-3Y,2025-03-01 00:00:00+00,52.78875614593,565.3524684224999
SN-9A1364-JY,2025-03-01 00:00:00+00,3.6677371345929997,47.66422421268
SN-AD8C76-VY,2025-03-01 00:00:00+00,10.805301235407,130.91232486932998
SN-6E6E39-X7,2025-04-01 00:00:00+00,28.87975448064,357.0823502682
SN-4A9A89-27,2025-04-01 00:00:00+00,5.998659220407,77.23500360749999
SN-3DA974-1Y,2025-03-01 00:00:00+00,168.55306935389999,1658.7860873141997
SN-5E4602-K7,2025-03-01 00:00:00+00,384.237481915,1016.8206110225999
SN-C9718B-8Y,2025-04-01 00:00:00+00,21.139345625929998,187.43208035231999
SN-7E2FC5-JY,2025-03-01 00:00:00+00,6.349616520814,108.03581677883999
SN-94D11B-J7,2025-04-01 00:00:00+00,22.66717229343,246.97353976116
SN-B0B92E-X7,2025-04-01 00:00:00+00,59.45665146372,617.3875749708
SN-8C6589-27,2025-03-01 00:00:00+00,82.42889891971,626.0839003608
SN-E0F31A-X7,2025-03-01 00:00:00+00,68.17825008372,801.5524633368
SN-554822-JY,2025-04-01 00:00:00+00,37.63784095372,323.0556566607
SN-BDA4BB-1Y,2025-04-01 00:00:00+00,7.567929173721,82.74819357
SN-3B18BF-X7,2025-04-01 00:00:00+00,9.978938302907,138.03515114049
SN-01E8AE-3Y,2025-03-01 00:00:00+00,32.18006767843,401.86360671089994
SN-E33AEE-VY,2025-03-01 00:00:00+00,68.65082646471,734.9620150884
SN-692070-17,2025-04-01 00:00:00+00,5.720399437907,59.39828840615999
SN-060493-27,2025-04-01 00:00:00+00,14.99622207279,148.66587971450997
SN-6659F1-37,2025-03-01 00:00:00+00,51.46399266407,616.5141285825
SN-F940CD-9Y,2025-03-01 00:00:00+00,0.008771091686,0.06218559486599999
SN-FF5046-V7,2025-04-01 00:00:00+00,5.512566502093,56.39921314116
SN-4BAF30-XY,2025-04-01 00:00:00+00,23.28946482471,294.30085578366
SN-4D6DEC-X7,2025-04-01 00:00:00+00,13.79228067378,137.05682137884
SN-91407A-X7,2025-03-01 00:00:00+00,525.0602595685999,1194.7899010433998
SN-B78D7D-1Y,2025-03-01 00:00:00+00,4.426777660872,45.25968893634
SN-C33A08-2Y,2025-03-01 00:00:00+00,543.4037130571,1651.6679666892
SN-CEE24C-WY,2025-04-01 00:00:00+00,16.07984237622,181.26929451732
SN-A57954-97,2025-04-01 00:00:00+00,4.690037788779,49.771023581339996
SN-84AD4C-X7,2025-03-01 00:00:00+00,80.24896796343,876.6773527775999
SN-BEB3B6-17,2025-04-01 00:00:00+00,45.26905739279,393.0172779924
SN-5504E5-LY,2025-03-01 00:00:00+00,116.046646415,1109.5180057551
SN-805E15-97,2025-04-01 00:00:00+00,1.181207932093,0.0
SN-75FCEC-JY,2025-03-01 00:00:00+00,83.14313732872,1083.4982985167999
SN-B6BB58-V7,2025-04-01 00:00:00+00,2.7015518558140004,39.27972633549
SN-FA71FF-17,2025-04-01 00:00:00+00,6.961064131685999,87.64411697982
SN-35FD60-X7,2025-03-01 00:00:00+00,18.28135288686,298.54920350616
SN-CC4F5E-X7,2025-04-01 00:00:00+00,13.99824107157,146.64512634366
SN-BF6FA4-J7,2025-03-01 00:00:00+00,52.77339140878,660.8175492657
SN-8376E2-87,2025-04-01 00:00:00+00,32.19546509186,294.68341907634
SN-D36003-LY,2025-04-01 00:00:00+00,1.1047798125,7.186897435133999
SN-7C7117-J7,2025-04-01 00:00:00+00,372.7787694078,366.3019323834
SN-7BAAD6-X7,2025-04-01 00:00:00+00,30.047465399069996,413.39549270759994
SN-2FDF64-27,2025-03-01 00:00:00+00,18.301566094069997,209.91103841231998
SN-FD0590-37,2025-04-01 00:00:00+00,11.983841480814,143.05220254884
SN-C69D1A-97,2025-03-01 00:00:00+00,14.943305832210001,217.95443472183
SN-DC644B-V7,2025-04-01 00:00:00+00,12.931221111221,145.07737049982
SN-332226-37,2025-03-01 00:00:00+00,286.5777928293,3196.074736551
SN-8CA0E7-XY,2025-03-01 00:00:00+00,96.70103039093,1213.3072373832
SN-FBF0E7-X7,2025-04-01 00:00:00+00,519.1819748849999,271.35383129067
SN-71BE68-9Y,2025-03-01 00:00:00+00,63.22730528436,757.3789221759
SN-6FF712-37,2025-03-01 00:00:00+00,169.7947301568,2328.9077131275
SN-91407A-X7,2025-04-01 00:00:00+00,17.295909228779998,215.20629862482
SN-DFD6EB-X7,2025-04-01 00:00:00+00,524.4910823572,340.203083445
SN-EB25C2-E7,2025-04-01 00:00:00+00,7.083086550407001,91.35537669182999
SN-61EAEC-3Y,2025-04-01 00:00:00+00,39.013033094069996,310.12750252883995
SN-F8078B-1Y,2025-03-01 00:00:00+00,172.8242852518,1341.9712167716998
SN-2625A0-97,2025-04-01 00:00:00+00,43.85003948878,507.5182609823999
SN-DC9A9A-X7,2025-03-01 00:00:00+00,470.27367819039995,1254.9655186532998
SN-32D9EC-J7,2025-03-01 00:00:00+00,94.94966029157,996.0826913750999
SN-1221BF-KY,2025-03-01 00:00:00+00,575.0020365396999,1283.0575471058999
SN-B0E2E4-3Y,2025-04-01 00:00:00+00,17.279472672209998,195.561865305
SN-A4B59E-V7,2025-04-01 00:00:00+00,20.768062958719998,153.373435065
SN-54D9D9-X7,2025-04-01 00:00:00+00,11.203381100814,104.82677804817
SN-8301A4-J7,2025-04-01 00:00:00+00,24.80009470407,266.52293541182996
SN-F2DB16-X7,2025-03-01 00:00:00+00,106.85940040314,1475.1041479532998
SN-FB8886-9Y,2025-03-01 00:00:00+00,72.09744274593,689.6535118392
SN-78443B-27,2025-03-01 00:00:00+00,72.89493909971,800.9103085457999
SN-D3ADBA-V7,2025-03-01 00:00:00+00,8.851430975813999,105.57722302883998
SN-BC3050-37,2025-03-01 00:00:00+00,56.509376832790004,609.1737825524999
SN-C1039D-37,2025-03-01 00:00:00+00,124.00568114872,1238.3210636616
SN-E002DA-KY,2025-04-01 00:00:00+00,370.7096590925,150.63901375133997
SN-047280-17,2025-03-01 00:00:00+00,450.9227282182,1269.6112623341999
SN-37A8AA-X7,2025-04-01 00:00:00+00,18.91241874529,180.19399520616
SN-144148-9Y,2025-03-01 00:00:00+00,682.7823101056999,1689.917616135
SN-618099-XY,2025-04-01 00:00:00+00,13.71943088628,150.57863506316997
SN-906D37-17,2025-04-01 00:00:00+00,11.114580161279,136.37776785549
SN-BAF536-KY,2025-03-01 00:00:00+00,60.213339235,847.6455769406999
SN-B91731-X7,2025-04-01 00:00:00+00,42.61380510093,401.69126471759995
SN-37C6C9-VY,2025-04-01 00:00:00+00,9.076020979186,119.32879392768
SN-2811F5-VY,2025-04-01 00:00:00+00,1.270720082093,0.0
SN-F73DEA-27,2025-03-01 00:00:00+00,25.48956220657,326.82810969329995
SN-1EFF2C-VY,2025-04-01 00:00:00+00,1.337e-05,0.0
SN-14320C-WY,2025-04-01 00:00:00+00,21.26371485,271.03668975366
SN-2A5D2A-XY,2025-04-01 00:00:00+00,58.62869972063999,660.5662210341
SN-B7F356-17,2025-04-01 00:00:00+00,0.630201263314,0.045540586317
SN-8EDFD1-9Y,2025-03-01 00:00:00+00,36.88944256907,506.12716362
SN-65FF60-8Y,2025-03-01 00:00:00+00,368.46955944610005,2891.5965554001
SN-A0504F-27,2025-04-01 00:00:00+00,5.698142102093,77.59796634566999
SN-CD15D1-27,2025-04-01 00:00:00+00,9.351758287907,86.42584247232
SN-AEA2AB-XY,2025-04-01 00:00:00+00,3.832693965814,38.02185120732
SN-83E14C-X7,2025-04-01 00:00:00+00,16.507443935639998,168.51682178634
SN-798AA7-LY,2025-04-01 00:00:00+00,1.398308878372,17.288422139999998
SN-9B6190-KY,2025-04-01 00:00:00+00,15.1124953875,168.75130475634
SN-FB8886-9Y,2025-04-01 00:00:00+00,21.01505253064,196.67877406134
SN-6C525E-27,2025-04-01 00:00:00+00,20.40066315343,274.88746909865995
SN-B352E8-J7,2025-04-01 00:00:00+00,1157.0067248929,724.3670381966999
SN-425EA3-1Y,2025-04-01 00:00:00+00,27.95945281843,251.529277695
SN-289804-V7,2025-03-01 00:00:00+00,116.57780049622001,814.3552655982
SN-BF25C8-XY,2025-03-01 00:00:00+00,69.64096299279001,913.1135976017999
SN-29B5BB-37,2025-04-01 00:00:00+00,36.644650503719994,400.1315687184
SN-8A28A9-E7,2025-04-01 00:00:00+00,5.162568870872,67.05834254049
SN-334519-XY,2025-04-01 00:00:00+00,7.904674164127999,119.70559298634
SN-0F2450-9Y,2025-03-01 00:00:00+00,37.905681789359996,526.5417875516999
SN-72BA2A-LY,2025-03-01 00:00:00+00,52.08735257593,739.8704882307
SN-B3E4F0-7X,2025-04-01 00:00:00+00,31.82871782279,381.45026769929996
SN-5E4A89-97,2025-03-01 00:00:00+00,71.77826965372,819.0570503892001
SN-0E2ADF-XY,2025-04-01 00:00:00+00,12.666571618371998,150.29503440950998
SN-6CD540-X7,2025-03-01 00:00:00+00,70.7999358675,1001.9347040366999
SN-50A727-27,2025-03-01 00:00:00+00,28.35528094721,313.17105626450996
SN-916454-VY,2025-03-01 00:00:00+00,13.845677485639998,178.76414002116
SN-84265D-V7,2025-04-01 00:00:00+00,328.6713403589,232.15570405317
SN-FEC5C5-27,2025-03-01 00:00:00+00,27.64664495593,248.08696847048998
SN-31BD72-8Y,2025-04-01 00:00:00+00,9.290612821686,102.36319457232
SN-CA0582-8Y,2025-04-01 00:00:00+00,62.55925391471,504.6551159766
SN-2A3D13-J7,2025-03-01 00:00:00+00,42.185789806859994,662.5979355633
SN-02068E-97,2025-04-01 00:00:00+00,10.023356043371999,119.37998513817
SN-2507DD-7E,2025-03-01 00:00:00+00,153.9404007204,1127.2954543865999
SN-6B3079-JY,2025-03-01 00:00:00+00,38.67391938221,317.2754645184
SN-5DF0B7-JY,2025-04-01 00:00:00+00,5.3706443237790005,39.81725228249999
SN-F0DA20-9Y,2025-04-01 00:00:00+00,382.2133712761,285.51921959798995
SN-59E684-KY,2025-03-01 00:00:00+00,53.20002365657,585.3976056017999
SN-3F978D-37,2025-04-01 00:00:00+00,17.09345920471,167.14409428116
SN-6325AE-X7,2025-03-01 00:00:00+00,35.99183945,374.3254354674
SN-E40230-WY,2025-04-01 00:00:00+00,10.132325627906999,116.56922723432999
SN-9FBC84-V7,2025-03-01 00:00:00+00,78.70432814656999,899.8239698606999
SN-3EE335-X7,2025-03-01 00:00:00+00,157.8223935904,1315.7998722824998
SN-2C3FBE-V7,2025-04-01 00:00:00+00,28.28960157093,300.05224655049
SN-8D3D59-XY,2025-04-01 00:00:00+00,4.934598114592999,43.835235230669994
