CommissionedAt;State;BoilerType;DhwType;Model;Broken;SerialNumber
24/01/2025 15:39;3;1;1;0;0;SN-B6057F-87
16/01/2025 13:59;3;1;2;0;0;SN-5BBF1E-87
19/03/2025 07:20;3;1;1;0;0;SN-183BF9-87
;2;0;0;0;0;SN-309F34-87
04/12/2024 09:27;3;1;2;0;0;SN-14A4CD-8Y
;1;0;0;0;0;SN-FB0A4F-8Y
14/10/2024 15:05;3;3;2;0;0;SN-3C8862-8Y
18/02/2025 16:08;3;3;2;0;0;SN-16B766-XY
18/12/2024 16:31;3;1;1;0;0;SN-0ABFC9-XY
;2;0;0;0;0;SN-D7B5B3-XY
17/01/2025 20:12;3;1;1;0;0;SN-14A020-XY
04/01/2025 17:20;3;1;1;0;0;SN-E7AEDD-XY
01/03/2025 17:02;3;2;2;0;0;SN-3FE675-XY
14/02/2025 14:32;3;1;1;0;0;SN-7D8074-XY
;2;0;0;0;0;SN-BE4BD9-XY
05/02/2025 15:48;3;3;1;0;0;SN-700447-XY
;2;0;0;0;0;SN-5177A7-XY
18/02/2025 15:13;3;1;1;0;0;SN-D43B18-XY
;2;0;0;0;0;SN-7AB5A3-XY
24/03/2025 14:01;3;1;1;0;0;SN-FCFB05-XY
30/03/2025 08:56;3;1;1;0;0;SN-CA3728-XY
17/02/2025 15:50;3;1;1;0;0;SN-A1A437-XY
04/02/2025 20:24;3;2;2;0;0;SN-73B8DA-XY
08/03/2025 10:28;3;2;2;0;0;SN-FFC00D-XY
14/03/2025 09:53;3;2;2;0;0;SN-740D66-XY
31/01/2025 10:15;3;1;1;0;0;SN-3B0847-XY
;2;0;0;0;0;SN-ABD146-XY
28/03/2025 10:36;3;1;2;0;0;SN-CCED73-X7
08/10/2024 17:18;3;1;1;0;0;SN-F8F1A2-X7
;1;0;0;0;0;SN-3FAFC4-X7
;1;0;0;0;0;SN-2E0E5E-X7
20/03/2025 14:42;3;1;1;0;0;SN-2F09D6-X7
02/04/2025 19:06;3;1;2;0;0;SN-0D0FF6-X7
04/04/2025 14:55;3;2;2;0;0;SN-C0F06F-X7
13/03/2025 16:40;3;3;2;0;0;SN-71B071-X7
26/03/2025 16:18;3;1;1;0;0;SN-AB9948-X7
;2;0;0;0;0;SN-6AC22C-X7
;2;0;0;0;0;SN-B91BDD-X7
10/03/2025 08:28;3;3;1;0;0;SN-810D5C-X7
;2;0;0;0;0;SN-1FCFC1-X7
01/04/2025 14:49;3;1;1;0;0;SN-F2DB16-X7
21/06/2024 14:09;3;1;1;0;0;SN-3BA728-X7
13/03/2025 14:05;3;1;1;0;0;SN-EC4E66-X7
11/07/2024 16:20;3;3;2;0;0;SN-2FB91D-X7
19/02/2025 18:44;3;1;1;0;0;SN-A374EB-X7
18/11/2024 11:21;3;2;2;0;0;SN-D2E21D-X7
30/05/2024 14:41;3;3;2;0;0;SN-5995D6-X7
29/11/2023 01:00;3;2;2;0;0;SN-740DC6-X7
10/03/2025 16:16;3;3;2;0;0;SN-2DFE2B-X7
14/03/2024 16:43;3;3;2;0;0;SN-EBF19B-X7
26/06/2024 11:05;3;1;2;0;0;SN-3640EB-X7
19/09/2023 02:00;3;2;2;0;0;SN-F3C6A3-X7
15/10/2023 02:00;3;2;2;0;0;SN-646C8E-X7
30/07/2024 13:12;3;1;1;0;0;SN-E848A0-X7
15/04/2024 17:28;3;3;2;0;0;SN-72F067-X7
20/03/2024 17:35;3;3;2;0;0;SN-0AD009-X7
29/08/2024 16:34;3;1;1;0;0;SN-66E8B5-X7
20/11/2024 10:50;3;2;2;0;0;SN-5AAC77-X7
06/03/2025 09:10;3;1;1;0;0;SN-29E05C-X7
03/04/2025 14:43;3;1;1;0;0;SN-7F08B9-X7
16/10/2024 12:19;3;3;2;0;0;SN-B718F7-X7
14/06/2024 10:40;3;1;1;0;0;SN-11EF60-X7
12/07/2024 16:25;3;1;1;0;0;SN-588AE6-X7
29/02/2024 15:55;3;1;1;0;0;SN-A3736F-X7
17/09/2023 02:00;3;1;1;0;0;SN-ECB9AC-X7
24/09/2024 14:03;3;3;2;0;0;SN-AB9400-XY
25/06/2024 17:33;3;3;2;0;0;SN-DA48A0-XY
10/07/2024 16:12;3;1;1;0;0;SN-3EDE4A-XY
24/07/2024 11:32;3;1;1;0;0;SN-C8E756-XY
20/11/2024 07:52;3;3;2;0;0;SN-69D83B-XY
27/07/2024 15:35;3;1;2;0;0;SN-5B51B9-XY
08/04/2025 09:40;3;2;2;0;0;SN-EBC641-XY
09/11/2024 13:52;3;1;2;0;0;SN-110DE5-XY
30/10/2024 09:30;3;2;2;0;0;SN-7DE6F2-XY
19/11/2024 13:52;3;2;2;0;0;SN-9F35F2-XY
22/01/2025 14:04;3;1;2;0;0;SN-372890-XY
;2;0;0;0;0;SN-7CB863-XY
20/01/2025 11:10;3;3;2;0;0;SN-99CC95-XY
15/11/2024 15:28;3;3;2;0;0;SN-0ED3CE-XY
07/04/2025 20:27;3;1;1;0;0;SN-EF6166-XY
01/04/2025 12:43;3;2;2;0;0;SN-2A67C2-XY
;2;0;0;0;0;SN-5BC0B6-XY
29/11/2024 13:57;3;1;1;0;0;SN-F2934E-XY
12/12/2024 05:54;3;1;1;0;0;SN-6D22A5-XY
21/11/2024 17:07;3;1;1;0;0;SN-6E1E25-XY
11/12/2024 16:34;3;1;1;0;0;SN-317B5A-XY
16/12/2024 14:36;3;1;1;0;0;SN-426050-XY
20/11/2024 16:38;3;1;2;0;0;SN-9BDCB0-XY
07/04/2025 11:30;3;1;1;0;0;SN-8D3D59-XY
13/03/2025 16:03;3;2;2;0;0;SN-B9F0EA-E7
18/03/2025 10:36;3;1;2;0;0;SN-34FB86-E7
05/12/2024 14:56;3;1;1;0;0;SN-0AF333-E7
12/02/2025 14:40;3;1;1;0;0;SN-2F9B62-E7
27/11/2024 10:14;3;1;1;0;0;SN-CFBA20-E7
25/11/2024 14:31;3;2;2;0;0;SN-C22D08-E7
23/12/2024 08:45;3;1;1;0;0;SN-B91FA3-E7
28/01/2025 16:37;3;3;2;0;0;SN-7F7454-E7
18/11/2024 18:28;3;1;1;0;0;SN-94AFDA-E7
;4;0;0;0;0;SN-BB93C3-E7
21/01/2025 09:52;3;1;1;0;0;SN-44C284-E7
21/03/2025 10:56;3;1;2;0;0;SN-A58EDB-E7
14/02/2025 20:17;3;1;1;0;0;SN-BF666E-E7
20/07/2023 02:00;3;2;2;0;0;SN-18C28A-Y2
;5;0;0;0;1;SN-AAF2BC-Y2
13/09/2024 15:29;3;1;1;0;0;SN-598166-E7
;2;0;0;0;0;SN-A2D7FF-E7
;2;0;0;0;0;SN-4D01D5-E7
18/03/2025 11:58;3;1;1;0;0;SN-83AF43-E7
15/11/2024 14:29;3;1;1;0;0;SN-95B47D-E7
21/10/2024 13:43;3;3;2;0;0;SN-977297-E7
01/04/2025 10:11;3;1;1;0;0;SN-8547EE-E7
10/10/2024 17:00;3;2;1;0;0;SN-89A77D-E7
13/01/2025 10:11;3;2;2;0;0;SN-165ADC-E7
11/11/2024 15:12;3;1;1;0;0;SN-22B7DB-E7
13/02/2025 11:21;3;1;2;0;0;SN-D0A603-E7
;2;0;0;0;0;SN-680238-E7
13/11/2024 16:38;3;1;1;0;0;SN-BFCBF7-E7
;1;0;0;0;0;SN-C829C6-E7
29/11/2024 15:46;3;1;1;0;0;SN-C12F6B-E7
11/03/2025 14:37;3;3;2;0;0;SN-BFF007-E7
19/03/2025 11:45;3;1;1;0;1;SN-8261BD-E7
19/12/2024 13:19;3;3;2;0;0;SN-E78C5A-EY
17/02/2025 16:05;3;1;1;0;0;SN-33E7BF-EY
;2;0;0;0;0;SN-489570-EY
30/07/2024 15:53;3;3;2;0;0;SN-FE0DD0-EY
13/09/2024 15:03;3;1;1;0;0;SN-EE7092-EY
22/07/2024 10:39;3;1;1;0;0;SN-2B5763-EY
29/10/2024 12:57;3;3;2;0;0;SN-A44083-EY
10/07/2024 11:54;3;1;1;0;0;SN-A12853-EY
12/10/2024 10:36;3;3;2;0;0;SN-42DE60-EY
10/04/2024 18:10;3;1;1;0;0;SN-0170D1-EY
05/07/2024 11:35;3;1;1;0;0;SN-1EB8B4-EY
04/03/2025 18:12;3;1;1;0;0;SN-87445C-EY
05/06/2024 16:30;3;1;1;0;0;SN-C5BB13-EY
09/09/2024 19:22;3;3;2;0;0;SN-FE4CDB-EY
29/03/2024 13:31;3;1;1;0;0;SN-F6BB77-EY
06/03/2025 12:29;3;2;2;0;0;SN-5E648B-EY
05/07/2024 10:11;3;1;1;0;0;SN-231CAE-EY
15/11/2024 14:37;3;2;1;0;0;SN-B5729F-EY
12/03/2025 21:59;3;1;1;0;0;SN-E96E83-E7
21/02/2025 19:50;3;1;1;0;0;SN-8F7233-E7
13/02/2025 09:53;3;3;2;0;0;SN-B8FC3D-E7
11/02/2025 14:17;3;1;1;0;0;SN-FFBB0D-E7
19/02/2025 12:14;3;2;2;0;0;SN-331C75-E7
21/03/2025 12:25;3;2;2;0;0;SN-A2E46C-E7
20/03/2025 14:10;3;1;1;0;0;SN-D8C435-E7
;2;0;0;0;0;SN-5C80D4-E7
18/03/2025 14:00;3;2;2;0;0;SN-5CDD0A-E7
27/02/2025 14:40;3;3;2;0;0;SN-328293-E7
14/03/2025 07:36;3;1;2;0;0;SN-DA347B-E7
;2;0;0;0;0;SN-04F071-E7
06/03/2025 14:11;3;2;2;0;0;SN-6DCC9F-E7
25/01/2025 21:58;3;3;2;0;0;SN-9985A2-E7
27/03/2025 21:24;3;1;2;0;0;SN-C308C7-E7
18/03/2025 15:03;3;2;2;0;0;SN-FA1498-E7
10/03/2025 08:16;3;1;1;0;0;SN-FF1D1D-E7
08/04/2025 12:52;3;1;1;0;0;SN-0B15D6-E7
;2;0;0;0;0;SN-D8DCDC-E7
18/03/2025 17:44;3;3;2;0;0;SN-4C5303-E7
;2;0;0;0;0;SN-E29D4D-E7
05/03/2025 19:50;3;1;1;0;0;SN-AB53CF-E7
;4;0;0;0;0;SN-18B235-E7
28/03/2025 11:17;3;3;2;0;0;SN-CEC0E6-E7
09/10/2024 14:59;3;3;2;0;0;SN-67EBBC-E7
20/06/2024 14:47;3;1;1;0;0;SN-62DAC5-E7
02/03/2025 23:20;3;1;1;0;0;SN-731F1D-E7
30/10/2024 17:48;3;1;2;0;0;SN-B3274D-E7
25/01/2024 11:26;3;2;2;0;0;SN-08ADE5-E7
17/12/2024 13:43;3;1;1;0;0;SN-ABB83B-E7
13/02/2024 16:07;3;2;2;0;0;SN-A58AF3-E7
07/05/2024 20:44;3;1;1;0;0;SN-341087-E7
22/01/2024 11:18;3;1;1;0;0;SN-9309A1-E7
;1;0;0;0;1;SN-207437-E7
04/12/2024 13:46;3;1;1;0;0;SN-962C00-E7
10/02/2025 13:51;3;2;2;0;0;SN-3510AB-E7
31/01/2024 19:06;3;2;2;0;0;SN-22DF45-E7
10/09/2023 02:00;3;2;2;0;0;SN-CA16B6-E7
20/08/2023 02:00;3;2;2;0;0;SN-E04A0C-E7
20/02/2025 14:31;3;2;2;0;0;SN-569B4B-E7
23/01/2025 14:12;3;1;1;0;0;SN-218896-E7
31/03/2025 15:16;3;2;2;0;0;SN-6012B5-E7
28/02/2025 10:28;3;1;1;0;0;SN-31EEA1-E7
17/03/2025 14:02;3;1;2;0;0;SN-CA283A-E7
26/03/2025 12:35;3;3;2;0;0;SN-DAD29B-E7
;2;0;0;0;0;SN-1B28B9-E7
;2;0;0;0;0;SN-6B679C-LY
;2;0;0;0;0;SN-7E69EE-LY
;4;0;0;0;0;SN-929C47-LY
;2;0;0;0;0;SN-729CE2-LY
14/03/2025 15:29;3;1;1;0;0;SN-6EB04F-LY
;2;0;0;0;0;SN-EB18E9-LY
27/02/2025 17:22;3;1;1;0;0;SN-7769D8-LY
;2;0;0;0;0;SN-B18BAB-LY
;2;0;0;0;0;SN-07E61F-LY
;2;0;0;0;0;SN-BA2EAE-LY
14/03/2025 19:38;3;3;2;0;0;SN-A48A6B-LY
20/03/2025 16:54;3;2;2;0;0;SN-983C4F-LY
08/02/2025 10:14;3;1;1;0;0;SN-64EB09-LY
26/03/2025 09:16;3;3;2;0;0;SN-EC7EAA-LY
24/03/2025 15:48;3;1;1;0;0;SN-1A4F11-LY
10/03/2025 14:35;3;3;2;0;0;SN-D353B5-LY
07/04/2025 17:00;3;2;1;0;0;SN-0E50A4-LY
;2;0;0;0;0;SN-0870CE-LY
18/02/2025 16:46;3;2;2;0;0;SN-1CDCF5-LY
09/03/2025 11:43;3;1;1;0;0;SN-4D8E82-LY
;2;0;0;0;0;SN-DDC680-LY
19/02/2025 15:00;3;1;1;0;0;SN-53006C-LY
18/09/2024 07:13;3;1;1;0;0;SN-1EB152-L7
01/08/2024 20:50;3;1;1;0;0;SN-646C6A-L7
20/09/2024 13:02;3;1;1;0;0;SN-E870B4-L7
02/10/2024 13:05;3;1;1;0;0;SN-800532-L7
25/10/2024 16:43;3;1;1;0;0;SN-CF002D-L7
03/10/2024 14:56;3;2;2;0;0;SN-FF91AA-L7
;5;0;0;0;1;SN-0D4D86-L7
;2;0;0;0;0;SN-A016BF-70
22/01/2024 15:04;3;2;2;0;0;SN-982797-70
18/11/2024 14:08;3;3;2;0;0;SN-57A6EC-LY
13/12/2024 15:09;3;1;2;0;0;SN-72BA2A-LY
10/12/2024 15:27;3;1;1;0;0;SN-E90DAD-LY
05/11/2024 11:19;5;2;2;0;1;SN-0ED249-LY
07/11/2024 10:20;3;1;2;0;0;SN-E7A678-LY
18/03/2025 17:21;3;1;1;0;0;SN-B9BC0D-LY
03/04/2025 11:43;3;3;2;0;0;SN-19C249-LY
10/01/2025 14:13;3;1;1;0;0;SN-B9184A-LY
;2;0;0;0;0;SN-CC8337-LY
24/04/2024 15:29;3;3;2;0;0;SN-6BF295-L7
12/04/2024 12:50;3;2;2;0;0;SN-E94C8B-L7
16/04/2024 13:16;3;1;1;0;0;SN-917DD3-L7
;2;0;0;0;0;SN-2D20C1-L7
07/12/2023 01:00;3;2;2;0;0;SN-C2B9CA-L7
27/09/2024 17:25;3;1;2;0;0;SN-0A461C-L7
27/08/2024 08:57;3;2;2;0;0;SN-049BAF-L7
03/10/2024 13:29;3;3;2;0;0;SN-D0E897-L7
27/03/2024 10:53;3;1;1;0;0;SN-442818-L7
17/09/2024 14:26;3;1;1;0;0;SN-A9B1F1-LY
23/08/2024 15:54;3;1;1;0;0;SN-2F8700-LY
02/10/2024 17:02;3;1;1;0;0;SN-3033C8-LY
24/09/2024 11:08;3;1;1;0;0;SN-8990D6-LY
;2;0;0;0;0;SN-05C4E0-LY
;2;0;0;0;0;SN-03F6D6-LY
10/12/2024 11:12;3;1;2;0;0;SN-40250F-LY
15/01/2025 11:29;3;1;1;0;0;SN-66F9E3-LY
24/01/2025 09:31;3;1;1;0;0;SN-1EA235-LY
17/03/2025 11:11;3;3;2;0;0;SN-339DEB-LY
08/01/2025 14:13;3;3;2;0;0;SN-52E3F6-LY
24/03/2025 15:48;3;1;1;0;0;SN-8FAFCD-LY
20/03/2025 14:20;3;1;1;0;0;SN-3370F5-LY
23/01/2025 18:37;3;1;1;0;0;SN-855E48-LY
09/10/2024 11:39;3;1;1;0;0;SN-1D4995-LY
26/09/2023 02:00;3;1;1;0;0;SN-CB665C-LY
08/04/2024 18:48;3;2;2;0;0;SN-AC7746-LY
11/12/2023 01:00;3;2;2;0;0;SN-5019A5-LY
24/09/2024 17:29;3;1;1;0;0;SN-D9DA42-LY
04/12/2023 01:00;3;1;1;0;0;SN-5B3446-LY
21/09/2023 02:00;3;2;2;0;0;SN-74266A-LY
07/11/2023 01:00;3;2;2;0;0;SN-EE79E6-LY
10/07/2024 15:08;3;1;1;0;0;SN-2D2E44-LY
28/05/2024 14:31;3;1;1;0;0;SN-A29126-LY
26/10/2023 02:00;3;2;2;0;1;SN-BF6814-LY
13/12/2024 16:14;3;1;1;0;0;SN-8BF75A-LY
24/01/2025 13:04;3;1;1;0;0;SN-7E9AA9-LY
;2;0;0;0;0;SN-7BE223-LY
28/03/2025 16:20;3;1;1;0;0;SN-CC3B37-LY
;2;0;0;0;0;SN-5A59B5-LY
16/01/2025 09:48;3;1;1;0;0;SN-505486-LY
15/03/2025 13:04;3;1;1;0;0;SN-B3F852-LY
27/03/2025 11:23;3;3;2;0;0;SN-D48946-LY
07/01/2025 12:47;3;1;1;0;0;SN-9A9ADB-LY
15/05/2024 15:43;3;2;2;0;0;SN-E9B160-JY
14/05/2024 14:47;3;2;2;0;0;SN-9E2F45-JY
13/05/2024 15:34;3;1;1;0;0;SN-E3AEB1-JY
05/04/2024 10:23;3;1;2;0;0;SN-4CEC69-JY
18/09/2024 18:14;3;1;1;0;0;SN-87DC05-JY
15/07/2024 15:37;3;1;2;0;0;SN-A396D5-JY
13/08/2024 17:40;3;1;2;0;0;SN-4955A8-JY
;1;0;0;0;0;SN-113272-J7
11/10/2024 14:39;3;1;1;0;0;SN-6C2EE5-J7
19/12/2024 16:08;5;1;1;0;1;SN-FA0176-J7
15/10/2024 10:50;3;3;2;0;0;SN-9B7815-J7
03/10/2024 09:32;3;3;2;0;0;SN-0FEBA4-J7
14/11/2024 16:26;3;3;2;0;0;SN-75FE11-Y5
01/06/2023 02:00;3;2;2;0;0;SN-039AEB-Y5
20/12/2024 19:37;3;1;1;0;0;SN-6D7637-J7
14/11/2024 13:22;3;1;1;0;0;SN-11C246-J7
19/11/2024 16:06;3;3;2;0;0;SN-18DC03-J7
18/12/2024 16:07;3;1;1;0;0;SN-416A82-J7
19/11/2024 16:01;3;1;1;0;0;SN-F51F97-J7
10/12/2024 15:47;3;3;1;0;0;SN-61567F-J7
;1;0;0;0;0;SN-E8E1A7-J7
;1;0;0;0;0;SN-0549DE-J7
07/11/2024 19:54;3;2;2;0;0;SN-4A8162-J7
26/11/2024 14:28;3;1;1;0;0;SN-7395BF-J7
15/11/2024 14:47;3;1;1;0;0;SN-35DEFB-J7
04/11/2024 14:46;3;3;2;0;0;SN-E744BE-J7
24/10/2024 14:49;3;2;2;0;0;SN-7B273A-J7
30/10/2024 16:02;5;3;2;0;1;SN-A01439-J7
08/02/2024 11:10;3;3;2;0;0;SN-EA6C84-J7
12/03/2025 13:22;3;1;1;0;0;SN-D09A9C-J7
12/03/2025 16:39;3;1;1;0;0;SN-87B879-J7
17/07/2024 12:37;3;3;1;0;0;SN-DA2822-J7
;5;0;0;0;1;SN-80F895-J7
28/08/2024 12:26;3;1;1;0;0;SN-2557E7-J7
03/10/2024 13:50;3;3;2;0;0;SN-A65F6F-J7
20/09/2023 02:00;3;2;2;0;0;SN-4A079E-J7
05/02/2024 09:58;3;1;2;0;0;SN-BDFB9B-J7
11/08/2023 02:00;3;2;2;0;0;SN-0E2FA7-J7
06/09/2024 14:12;3;1;1;0;0;SN-E7676A-J7
27/09/2024 17:14;3;1;1;0;0;SN-7C7117-J7
05/07/2024 18:57;3;1;1;0;0;SN-C53A91-J7
23/11/2023 01:00;3;2;2;0;0;SN-5020A4-J7
27/03/2024 08:16;3;1;2;0;0;SN-E3242B-J7
;2;0;0;0;0;SN-BB8375-J7
31/01/2024 12:54;3;3;2;0;0;SN-8A28A5-J7
22/11/2024 17:10;3;2;2;0;0;SN-32D9EC-J7
31/03/2025 15:07;3;1;1;0;0;SN-92DA75-J7
25/02/2025 15:22;3;1;1;0;0;SN-F7D34A-J7
30/01/2025 11:27;3;3;2;0;0;SN-60654F-JY
26/02/2025 11:00;3;1;1;0;0;SN-26D585-JY
17/02/2025 12:17;3;1;1;0;0;SN-7F3F56-JY
;2;0;0;0;0;SN-73F48F-JY
21/02/2025 22:47;3;1;1;0;0;SN-B24961-JY
19/02/2025 22:33;3;2;2;0;0;SN-C2E7FF-JY
24/03/2025 09:54;3;1;1;0;0;SN-A1080E-JY
;2;0;0;0;0;SN-5B9D4E-JY
27/02/2025 09:24;3;2;2;0;0;SN-8178EF-JY
07/02/2025 13:50;3;1;1;0;0;SN-1BD6C7-JY
;2;0;0;0;0;SN-47AE6D-JY
;2;0;0;0;0;SN-E63242-J7
;2;0;0;0;0;SN-E38695-J7
19/03/2025 13:00;3;1;1;0;0;SN-3068C1-J7
19/03/2025 16:39;3;3;2;0;0;SN-85B9CD-J7
20/03/2025 09:08;3;1;1;0;0;SN-68CFB7-J7
28/03/2025 16:17;3;1;2;0;0;SN-D14C26-J7
;2;0;0;0;0;SN-CBD5AF-J7
07/03/2025 10:12;3;1;1;0;0;SN-003608-J7
;2;0;0;0;0;SN-D36ABC-J7
26/11/2024 14:39;5;1;1;0;1;SN-0D7CD3-JY
21/11/2024 17:28;3;3;2;0;0;SN-A6E15B-JY
13/12/2024 13:00;3;1;1;0;0;SN-C1A188-JY
20/02/2025 14:22;3;3;2;0;0;SN-86B048-JY
16/01/2025 17:58;3;1;1;0;0;SN-263882-JY
07/04/2025 12:02;3;1;1;0;0;SN-01797E-JY
05/12/2024 16:23;3;3;2;0;0;SN-36653B-JY
12/12/2024 12:47;3;1;2;0;0;SN-D6B282-JY
06/03/2025 16:11;3;2;2;0;0;SN-21149D-JY
14/01/2025 14:30;3;3;2;0;0;SN-A423D4-JY
14/01/2025 16:09;3;1;1;0;0;SN-0617BB-JY
;2;0;0;0;0;SN-9C66E9-JY
27/08/2024 14:46;3;1;1;0;0;SN-DD9D63-J7
11/12/2024 15:57;3;1;1;0;0;SN-D84144-J7
23/07/2024 15:55;3;2;1;0;0;SN-70DA25-J7
25/06/2024 10:10;3;2;2;0;0;SN-F0BBC8-J7
27/08/2024 14:31;3;1;1;0;0;SN-BF5755-J7
16/07/2024 14:01;3;1;1;0;0;SN-24A17E-J7
;2;0;0;0;0;SN-6F4A23-JY
14/03/2025 12:47;3;1;1;0;0;SN-518598-JY
28/01/2025 17:59;3;3;2;0;0;SN-F0A186-JY
;2;0;0;0;0;SN-F744BA-JY
;2;0;0;0;0;SN-2BC23E-JY
15/02/2025 16:12;3;3;1;0;0;SN-1188BF-JY
19/03/2025 21:25;3;3;2;0;0;SN-626581-JY
23/01/2025 14:32;3;1;2;0;0;SN-17C988-JY
30/01/2025 16:45;3;1;1;0;0;SN-CC98D5-JY
24/01/2025 12:14;3;1;1;0;0;SN-3495F2-JY
20/02/2025 15:36;3;1;1;0;0;SN-C12464-9Y
15/01/2025 16:19;3;3;2;0;0;SN-10F9A0-9Y
;1;0;0;0;0;SN-505F8B-9Y
13/01/2025 15:36;3;3;2;0;0;SN-2B032A-9Y
21/11/2024 16:17;3;1;1;0;0;SN-74CF81-9Y
18/12/2024 16:25;3;1;1;0;0;SN-4BF425-9Y
22/11/2024 20:17;3;1;2;0;0;SN-895461-9Y
17/12/2024 14:44;3;2;2;0;0;SN-EEACBD-9Y
04/12/2024 08:43;5;1;1;0;1;SN-F704E6-9Y
16/01/2025 09:39;3;1;2;0;0;SN-11C332-9Y
14/03/2025 11:59;3;1;1;0;0;SN-146AF6-9Y
01/06/2023 02:00;3;3;2;0;0;SN-B343CE-7X
;2;0;0;0;0;SN-80B49D-97
21/02/2025 15:42;3;1;1;0;0;SN-6B4C5C-97
31/03/2025 07:24;3;2;2;0;0;SN-51C29B-97
;2;0;0;0;0;SN-A2263F-97
12/03/2025 13:50;3;3;2;0;0;SN-5E4A89-97
24/01/2025 15:04;3;1;2;0;0;SN-234A8D-97
05/03/2025 08:33;3;1;1;0;0;SN-75043F-97
27/01/2025 16:19;3;1;1;0;0;SN-6E8833-97
;2;0;0;0;0;SN-4DAD4E-97
12/02/2025 10:21;3;1;1;0;0;SN-12A8F7-97
14/02/2025 19:58;3;1;1;0;0;SN-3412EC-97
;2;0;0;0;0;SN-2EF087-97
14/02/2025 13:02;3;1;1;0;0;SN-47806F-97
;2;0;0;0;0;SN-57E51B-97
10/02/2025 11:14;5;3;2;0;1;SN-1D6EC3-97
;2;0;0;0;0;SN-7E44BF-97
;2;0;0;0;0;SN-7641B0-97
17/01/2025 14:52;3;1;1;0;0;SN-43346F-97
;2;0;0;0;0;SN-C43A75-9Y
31/10/2024 13:23;3;1;1;0;0;SN-FC902F-9Y
13/03/2025 17:56;3;3;2;0;0;SN-8BA692-9Y
21/11/2024 19:53;3;2;2;0;0;SN-53D29A-9Y
14/02/2025 20:18;3;1;1;0;0;SN-48E379-9Y
22/11/2024 17:14;3;1;1;0;0;SN-7E44A8-9Y
20/11/2024 15:06;3;3;2;0;0;SN-C2BE72-9Y
24/12/2024 19:53;3;1;1;0;0;SN-AE3E9B-9Y
;2;0;0;0;0;SN-C7CCE3-9Y
06/03/2025 14:34;3;1;1;0;0;SN-618BA6-9Y
18/12/2024 16:45;3;1;2;0;0;SN-677984-9Y
11/11/2024 15:32;3;3;2;0;0;SN-71E0BF-9Y
08/11/2024 08:18;3;1;1;0;0;SN-131EF3-9Y
01/06/2023 02:00;3;2;2;0;0;SN-E7B689-7X
25/07/2023 02:00;3;2;2;0;0;SN-8C6D05-7X
06/06/2024 14:16;3;1;1;0;0;SN-2C1C5B-9Y
04/06/2024 10:30;3;2;2;0;0;SN-232C6F-9Y
28/05/2024 16:19;3;1;1;0;0;SN-03A281-9Y
09/03/2025 18:20;3;1;1;0;0;SN-0F2450-9Y
16/04/2024 15:31;3;1;2;0;0;SN-74DF27-9Y
17/02/2025 12:24;3;1;1;0;0;SN-E9593D-9Y
14/03/2025 19:47;3;1;1;0;0;SN-C7AA5D-9Y
17/04/2024 12:34;3;1;1;0;0;SN-B989F1-9Y
10/09/2024 15:43;3;3;2;0;0;SN-90C417-9Y
01/01/2024 01:00;3;2;2;0;0;SN-825D86-9Y
04/10/2024 14:58;3;1;2;0;0;SN-2C226D-9Y
26/03/2024 17:05;3;1;1;0;0;SN-6E9EED-9Y
25/06/2024 16:48;3;1;1;0;0;SN-DE0C04-9Y
16/07/2024 15:39;3;3;2;0;0;SN-72ABD9-9Y
06/12/2023 01:00;3;2;2;0;0;SN-E6D90B-9Y
22/05/2024 21:54;3;1;1;0;0;SN-4427AF-9Y
03/04/2025 14:58;3;2;2;0;0;SN-BAE802-9Y
;2;0;0;0;0;SN-50E4CC-9Y
;2;0;0;0;0;SN-BEF806-9Y
06/03/2025 11:21;3;1;1;0;0;SN-EA7884-9Y
;2;0;0;0;0;SN-B792DE-9Y
03/04/2025 17:24;3;1;1;0;0;SN-3104C4-9Y
01/04/2025 13:06;3;1;1;0;0;SN-FBFDBE-9Y
;2;0;0;0;0;SN-F341CB-9Y
26/03/2025 14:55;3;1;1;0;0;SN-034950-9Y
25/02/2025 18:14;3;1;1;0;0;SN-71BE68-9Y
14/03/2025 18:23;3;1;1;0;0;SN-4709D2-9Y
27/11/2024 11:02;3;2;2;0;0;SN-622885-97
22/01/2025 16:22;3;1;1;0;0;SN-CA5DCF-97
;1;0;0;0;0;SN-F7B692-97
29/07/2024 14:13;3;3;2;0;0;SN-0AB87A-97
12/09/2024 16:44;3;1;2;0;0;SN-EDE113-97
19/09/2024 13:11;3;1;2;0;0;SN-2625A0-97
27/06/2024 13:06;3;2;2;0;0;SN-66EFDC-97
;2;0;0;0;0;SN-FA45BF-97
18/07/2024 13:51;3;1;1;0;0;SN-B0C305-97
02/10/2024 14:42;3;3;2;0;0;SN-C852B3-9Y
04/09/2023 02:00;3;2;2;0;0;SN-548F92-9Y
25/09/2024 10:57;3;1;2;0;0;SN-0EC688-9Y
06/11/2023 01:00;3;2;2;0;0;SN-12E283-9Y
20/09/2024 15:36;3;1;1;0;0;SN-D27263-9Y
27/02/2024 14:41;3;2;2;0;0;SN-B81A77-9Y
06/03/2025 11:29;3;1;1;0;0;SN-186E90-9Y
03/10/2023 02:00;3;2;2;0;0;SN-D9479C-9Y
16/10/2023 02:00;3;1;1;0;0;SN-8D4882-9Y
30/11/2023 01:00;3;2;2;0;0;SN-7585B1-9Y
